http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=21&id=4240,"Canadian Space Agency","BUBBLE TECHNOLOGY INDUSTRIES INC.",9F00747012,2005-02-16,"201 - Travel - public servants","2005-02-16 to 2010-01-29",,,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=21&id=4346,"Canadian Space Agency","SIMON FRASER UNIVERSITY",7000831,2005-06-08,"431 - Scientific consultants","2005-06-08 to 2009-10-31",,,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=21&id=4228,"Canadian Space Agency","AIR PRODUCTS CANADA LTD",9F01050001,2005-06-23,"533 - Rental of machinery, office furniture","2005-06-23 to 2010-03-31",,,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=21&id=4301,"Canadian Space Agency","MARS INSTITUTE",7000961,2005-06-29,"431 - Scientific consultants","2005-06-29 to 2009-10-31",,,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=21&id=4304,"Canadian Space Agency","MCGILL OFFICE -TECHNOLOGY TRANSFER",7001435,2005-06-30,"431 - Scientific consultants","2005-06-30 to 2009-07-31",,,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=21&id=4370,"Canadian Space Agency","UNIVERSITY OF BRITISH COLUMBIA",7000843,2005-06-30,"431 - Scientific consultants","2005-06-30 to 2011-03-31",,,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=21&id=4233,"Canadian Space Agency","ATHENA GLOBAL INC",7002246,2006-01-18,"431 - Scientific consultants","2006-01-18 to 2009-08-31",,,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=21&id=4236,"Canadian Space Agency","BLUE SKY SPECTROSCOPY INC.",9F00751781,2006-04-01,"431 - Scientific consultants","2006-04-01 to 2010-03-31",,,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=21&id=4353,"Canadian Space Agency","STARSPEC ASSOCIATES INC.",7002956,2006-06-09,"431 - Scientific consultants","2006-06-09 to 2009-06-30",,,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=21&id=4360,"Canadian Space Agency","TELESAT CANADA",7002964,2006-06-12,"431 - Scientific consultants","2006-06-12 to 2009-06-30",,,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=21&id=4372,"Canadian Space Agency","UNIVERSITY OF NEW-BRUNSWICK",9F00752817,2006-07-07,"431 - Scientific consultants","2006-07-07 to 2011-03-31",,,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=21&id=4217,"Canadian Space Agency","9034-3476 QU&Eacute;BEC INC.",7000255,2007-05-01,"201 - Travel - public servants","2007-05-01 to 2009-11-30",,,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=21&id=4366,"Canadian Space Agency","TRI-STAR AVIATION INC",7004955,2007-06-15,"448 - Purchase of training packages,courses","2007-06-15 to 2010-03-31",,,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=21&id=4308,"Canadian Space Agency","MISTRAL COMMUNICATIONS",7005095,2007-07-20,"351 - Communications professional services","2007-07-20 to 2010-07-19",,,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=21&id=4322,"Canadian Space Agency","OPTIMUM RELATIONS PUBLIQUES",7005099,2007-07-20,"352 - Public relations services","2007-07-20 to 2010-03-31",,,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=21&id=4242,"Canadian Space Agency","CABLAGE 2000 PLUS INC.",7005517,2007-12-01,"859 - Business serv. not elsewhere specified","2007-12-01 to 2009-11-30",,,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=21&id=4274,"Canadian Space Agency","GROOM ET ASSOCIES",7005609,2008-01-07,"813 - Temporary help services","2008-01-07 to 2009-08-28",,,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=21&id=4275,"Canadian Space Agency","GROOM ET ASSOCIES",7005832,2008-02-25,"813 - Temporary help services","2008-02-25 to 2009-09-18",,,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=20&id=3849,"Canadian Space Agency","SPACE DYNAMICS LABORATORY (SDL)",9F006A7007040,2008-03-20,"1253 - Satellite and spacecraft acquisition and parts","2008-03-20 to 2009-06-15",,87817.31,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=20&id=3897,"Canadian Space Agency","AVTEC SYSTEMS INC.",9F013A9F01381386,2008-09-01,"670 - Computer equipment - hardware and software","2008-09-01 to 2009-08-31",,26743.75,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=20&id=3916,"Canadian Space Agency","HEWLETT-PACKARD (CANADA)",9F019A7006798,2008-12-01,"670 - Computer equipment - hardware and software","2008-12-01 to 2009-02-28",,13346.56,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=20&id=3889,"Canadian Space Agency","SAMMER TECHNOLOGIES CORP.",9F010F9F01081360,2008-12-14,"812 - Computer services","2008-12-14 to 2009-12-13",,13082.33,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=20&id=3866,"Canadian Space Agency","UNIVERSITY OF LETHBRIDGE",9F007A9F00781119,2009-01-01,"431 - Scientific consultants","2009-01-01 to 2009-06-30",,214373.96,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=20&id=3935,"Canadian Space Agency","INFO-ELECTRONICS SYSTEMS INC.",9F019F7006810,2009-01-01,"472 - Information technology consultants","2009-01-01 to 2009-06-30",,36750.26,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=20&id=3952,"Canadian Space Agency","MDA GEOSPATIAL SERVICES INC.",9F028A7006726,2009-01-05,"1143 - Printed matter, incl. books, newspapers, pictures,","2009-01-05 to 2009-03-31",,85629.19,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=20&id=3946,"Canadian Space Agency","MDA GEOSPATIAL SERVICES INC.",9F028A7006720,2009-01-05,"1143 - Printed matter, incl. books, newspapers, pictures,","2009-01-05 to 2009-03-31",,81294.87,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=20&id=3947,"Canadian Space Agency","MDA GEOSPATIAL SERVICES INC.",9F028A7006721,2009-01-05,"1143 - Printed matter, incl. books, newspapers, pictures,","2009-01-05 to 2009-03-31",,63851.89,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=20&id=3948,"Canadian Space Agency","MDA GEOSPATIAL SERVICES INC.",9F028A7006722,2009-01-05,"1143 - Printed matter, incl. books, newspapers, pictures,","2009-01-05 to 2009-03-31",,78229.14,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=20&id=3949,"Canadian Space Agency","MDA GEOSPATIAL SERVICES INC.",9F028A7006723,2009-01-05,"1143 - Printed matter, incl. books, newspapers, pictures,","2009-01-05 to 2009-03-31",,91549.24,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=20&id=3951,"Canadian Space Agency","MDA GEOSPATIAL SERVICES INC.",9F028A7006725,2009-01-05,"1143 - Printed matter, incl. books, newspapers, pictures,","2009-01-05 to 2009-03-31",,70934.8,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=20&id=3953,"Canadian Space Agency","MDA GEOSPATIAL SERVICES INC.",9F028A7006727,2009-01-05,"1143 - Printed matter, incl. books, newspapers, pictures,","2009-01-05 to 2009-03-31",,61949.02,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=20&id=3950,"Canadian Space Agency","MDA GEOSPATIAL SERVICES INC.",9F028A7006724,2009-01-05,"1143 - Printed matter, incl. books, newspapers, pictures,","2009-01-05 to 2009-03-31",,94826.4,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=20&id=3879,"Canadian Space Agency","BUBBLE TECHNOLOGY INDUSTRIES INC.",9F008A9F00880836,2009-01-06,"499 - Other professional services not otherwise specifie","2009-01-06 to 2009-03-31",,205439.3,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=20&id=4017,"Canadian Space Agency","NEPTEC DESIGN GROUP LTD.",9F028F9F02880029,2009-01-07,"431 - Scientific consultants","2009-01-07 to 2009-11-30",,524098.05,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=20&id=4018,"Canadian Space Agency","NEPTEC DESIGN GROUP LTD.",9F028F9F02880389,2009-01-08,"431 - Scientific consultants","2009-01-08 to 2009-11-30",,517163.85,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=20&id=3841,"Canadian Space Agency","PRESAGIS CANADA INC",9F005A9F00580674,2009-01-08,"1228 - Computer software","2009-01-08 to 2010-01-22",,11994.19,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=20&id=3990,"Canadian Space Agency","SPACEQUEST CANADA INC.",9F028A9F02880753,2009-01-09,"1243 - Measuring, controlling, laboratory, medical and op","2009-01-09 to 2009-03-31",,25200.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=20&id=3887,"Canadian Space Agency","INTERTECHNOLOGY INC",9F010A9F01081096,2009-01-09,"655 - Processing machinery","2009-01-09 to 2009-03-31",,42562.8,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=19&id=4124,"Canadian Space Agency","THIRD WAVE COMMUNICATIONS INC.",9F015A9F01581001,2007-11-28,"332 - Audio-visual services","2007-11-28 to 2009-03-16",,12565.98,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=19&id=4200,"Canadian Space Agency","ASCENSEURS THYSSENKRUPP",9F030F7006523,2008-04-01,"655 - Processing machinery","2008-04-01 to 2019-04-30",,13719.43,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=19&id=4138,"Canadian Space Agency","CITRIX SYSTEMS, INC.",9F019A7006625,2008-04-30,"1228 - Computer software","2008-04-30 to 2009-10-31",,38059.51,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=19&id=4137,"Canadian Space Agency","AGILYSYS CANADA INC.",9F019A7006593,2008-10-01,"670 - Computer equipment - hardware and software","2008-10-01 to 2009-03-31",,27420.1,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=19&id=4086,"Canadian Space Agency","EXPLORATION INC.",9F008A7006489,2008-10-02,"499 - Other professional services not otherwise specifie","2008-10-02 to 2008-11-28",,24675.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=19&id=4179,"Canadian Space Agency","B-CON ENGINEERING INC.",9F028F9F02880197,2008-10-02,"1243 - Measuring, controlling, laboratory, medical and op","2008-10-02 to 2008-12-25",,24738.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=19&id=4087,"Canadian Space Agency","HASHAM CONSULTING",9F008A7006494,2008-10-03,"499 - Other professional services not otherwise specifie","2008-10-03 to 2009-03-31",,24990.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=19&id=3765,"Canadian Space Agency","GROOM ET ASSOCIES",7006417,2008-10-06,"813 - Temporary help services","2008-10-06 to 2009-03-31",,19801.06,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=19&id=4084,"Canadian Space Agency","GROOM ET ASSOCIES",9F007F7006497,2008-10-07,"813 - Temporary help services","2008-10-07 to 2009-01-30",,25637.78,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=19&id=4139,"Canadian Space Agency","ESI TECHNOLOGIES INC.",9F019A9F01980503,2008-10-07,"1229 - Computer equipment parts","2008-10-07 to 2008-10-19",,20122.2,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=19&id=4076,"Canadian Space Agency","UNIVERSITY OF BRITISH COLOMBIA",9F007A9F00780240,2008-10-09,"430 - Scientific services, excluding consultants (specif","2008-10-09 to 2010-03-31",,213145.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=19&id=4187,"Canadian Space Agency","GROUPE MELOCHE INC.",9F028F9F02880561,2008-10-10,"1179 - Miscellaneous manufactured articles","2008-10-10 to 2009-01-03",,10647.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=19&id=4088,"Canadian Space Agency","DR. MALCOLM ATHOLL",9F008A7006505,2008-10-10,"499 - Other professional services not otherwise specifie","2008-10-10 to 2009-05-29",,57750.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=19&id=4128,"Canadian Space Agency","GROUPE CONSEIL RICHELIEU",9F017F7006506,2008-10-13,"499 - Other professional services not otherwise specifie","2008-10-13 to 2009-03-31",,24360.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=19&id=4212,"Canadian Space Agency","LES SERVICES KELLY",9F032F7006502,2008-10-14,"813 - Temporary help services","2008-10-14 to 2009-07-03",,25399.58,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=19&id=4078,"Canadian Space Agency","WYLE INTEGRATED SCIENCE + TECH.",9F007A9F00780391,2008-10-16,"499 - Other professional services not otherwise specifie","2008-10-16 to 2010-10-31",,378809.46,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=19&id=4199,"Canadian Space Agency","ENSEIGNES PATTISON SIGN GROUP",9F030F7006516,2008-10-16,"1245 - Safety and sanitation equipment and parts","2008-10-16 to 2008-12-12",,15424.99,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=19&id=4151,"Canadian Space Agency","NISHA TECHNOLOGIES",9F019F9F01980714,2008-10-16,"1226 - Computer equipment large/medium mainframe, mini","2008-10-16 to 2008-10-30",,44046.54,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=19&id=4155,"Canadian Space Agency","THE MATHWORKS INC",9F028A9F02880354,2008-10-16,"1228 - Computer software","2008-10-16 to 2009-07-01",,11410.86,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=19&id=4159,"Canadian Space Agency","INSTITUTE ON GOVERNANCE",9F028F7006521,2008-10-17,"448 - Purchase of training packages and courses","2008-10-17 to 2008-12-31",,13900.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=18&id=3441,"Canadian Space Agency","DENDRON RESOURCE SURVEYS",7006252,2008-07-01,"431 - Scientific consultants","2008-07-01 to 2008-12-31",,24587.85,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=18&id=3766,"Canadian Space Agency","AGILENT TECHNOLOGIES CANADA INC.",9F01080149,2008-07-01,"660 - Measuring, controlling, laboratory, medical and op","2008-07-01 to 2009-06-30",,34272.25,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=18&id=3750,"Canadian Space Agency","THE MATHWORKS INC",9F00580114,2008-07-01,"1228 - Computer software","2008-07-01 to 2009-06-30",,18023.46,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=18&id=3777,"Canadian Space Agency","JP ENERGIE DESIGN INC.",9F01580267,2008-07-07,"331 - Exposition services","2008-07-07 to 2008-07-24",,307760.08,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=18&id=3784,"Canadian Space Agency","OPEN STORAGE SOLUTIONS INC.",9F01971775,2008-07-07,"670 - Computer equipment - hardware and software","2008-07-07 to 2009-04-30",,29779.05,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=18&id=3819,"Canadian Space Agency","PROVINCIAL SERVICES",7006274,2008-07-07,"655 - Processing machinery","2008-07-07 to 2009-07-06",,11705.4,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=18&id=3800,"Canadian Space Agency","CONCORDIA UNIVERSITY",7006278,2008-07-07,"431 - Scientific consultants","2008-07-07 to 2008-10-31",,13000.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=18&id=3756,"Canadian Space Agency","DB GEOSERVICES",9F00780106,2008-07-07,"491 - Management consulting","2008-07-07 to 2008-11-30",,49365.75,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=18&id=3749,"Canadian Space Agency","NISHA TECHNOLOGIES",9F00571324,2008-07-07,"1227 - Computer equipment small desktop personal portable","2008-07-07 to 2008-04-30",,195195.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=18&id=3791,"Canadian Space Agency","ONTARIO DRIVE &amp; GEAR LIMITED",9F02880177,2008-07-08,"1264 - Other vehicles","2008-07-08 to 2008-08-29",,22533.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=18&id=3757,"Canadian Space Agency","DALHOUSIE UNIVERSITY",9F0071237,2008-07-09,"431 - Scientific consultants","2008-07-09 to 2010-06-30",,299741.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=18&id=3767,"Canadian Space Agency","CBCI TELECOM",7006281,2008-07-09,"472 - Information technology consultants","2008-07-09 to 2008-08-29",,17598.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=18&id=3792,"Canadian Space Agency","MDA SPACE INC.,",7006285,2008-07-09,"491 - Management consulting","2008-07-09 to 2008-12-31",,24347.54,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=18&id=3820,"Canadian Space Agency","WESCO DISTRIBUTION CANA INC.",9F03080329,2008-07-11,"1224 - Digital communications equipment for integrated vo","2008-07-11 to 2008-08-22",,11460.75,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=18&id=3790,"Canadian Space Agency","PENGUIN AUTOMATED SYSTEMS INC.",9F02571635,2008-07-14,"430 - Scientific services, excluding consultants (specif","2008-07-14 to 2009-01-13",,103950.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=18&id=3758,"Canadian Space Agency","UNIVERSITY OF WATERLOO",9F00780157,2008-07-15,"431 - Scientific consultants","2008-07-15 to 2012-12-31",,299970.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=18&id=3793,"Canadian Space Agency","UNIVERSITY OF CALGARY",7006298,2008-07-16,"431 - Scientific consultants","2008-07-16 to 2008-09-01",,23240.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=18&id=3821,"Canadian Space Agency","CALIAN LTD",7006289,2008-07-16,"813 - Temporary help services","2008-07-16 to 2008-12-31",,38941.88,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=18&id=3787,"Canadian Space Agency",CIA,7006300,2008-07-16,"472 - Information technology consultants","2008-07-16 to 2009-03-02",,52486.88,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=18&id=3794,"Canadian Space Agency","BRIX SYSTEMS",7006303,2008-07-17,"491 - Management consulting","2008-07-17 to 2009-03-31",,24999.78,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=17&id=3338,"Canadian Space Agency","DEMENAGEMENT STE JULIE INC.",7005981,2008-04-01,"859 - Other business services not elsewhere specified","2008-04-01 to 2009-03-31",,15750.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=17&id=3343,"Canadian Space Agency","ELSEVIER SCIENCE PUBLISHING",9F03270971,2008-04-01,"1143 - Printed matter, incl. books, newspapers, pictures,","2008-04-01 to 2009-03-31",,25602.16,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=17&id=3342,"Canadian Space Agency","CORPS CANADIEN DES COMMISSIONNAIRES",7006160,2008-04-01,"460 - Protection services","2008-04-01 to 2009-03-31",,27709.5,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=17&id=3341,"Canadian Space Agency","CORPS CANADIEN DES COMMISSIONNAIRES",7006159,2008-04-01,"460 - Protection services","2008-04-01 to 2009-03-31",,835799.58,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=17&id=3339,"Canadian Space Agency","NSW CONTROLE INC",7006018,2008-04-01,"656 - Heating, air-conditioning, and refrigeration equip","2008-04-01 to 2009-03-31",,31298.4,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=17&id=3337,"Canadian Space Agency","LES PRODUITS D&#39;ENTRETIEN NORAC INC.",7005790,2008-04-01,"859 - Other business services not elsewhere specified","2008-04-01 to 2008-12-19",,13012.13,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=17&id=3336,"Canadian Space Agency","COMMISSIONAIRES OTTAWA",7005985,2008-04-01,"460 - Protection services","2008-04-01 to 2009-03-31",,94766.49,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=17&id=3335,"Canadian Space Agency","SMITH &amp; ANDERSEN CONS. ENG.",7005945,2008-04-01,"421 - Architectural services","2008-04-01 to 2009-03-31",,105000.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=17&id=3334,"Canadian Space Agency","RICOH CANADA INC",7006020,2008-04-01,"533 - Rental of machinery, office furniture and fixtures","2008-04-01 to 2013-03-31",,23310.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=17&id=3333,"Canadian Space Agency","TSB MICRON",7005993,2008-04-01,"1179 - Miscellaneous manufactured articles","2008-04-01 to 2009-03-31",,10199.78,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=17&id=3332,"Canadian Space Agency","MLS MULTI-LANGUES SERVICES",7005989,2008-04-01,"447 - Tuition fees and costs of attending courses includ","2008-03-25 to 2009-03-31",,10920.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=17&id=3331,"Canadian Space Agency","MDA GEOSPATIAL SERVICES INC.",7006049,2008-04-01,"1143 - Printed matter, incl. books, newspapers, pictures,","2008-04-01 to 2009-03-31",,97650.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=17&id=3323,"Canadian Space Agency",SRNET,7005878,2008-04-01,"669 - Telecommunications equipment","2008-04-01 to 2009-03-31",,14490.00,
http://www.asc-csa.gc.ca/eng/publications/contracts-d.asp?trimestre=17&id=3330,"Canadian Space Agency","ATHENA GLOBAL INC",7006036,2008-04-01,"491 - Management consulting","2008-04-01 to 2008-10-31",,52063.2,
