http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=572,"National Energy Board","Nisha Technologies",080133,2008-10-28,"1101 Client Computing Devices","2008-10-28 to 2008-11-30",,"$10,269.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=565,"National Energy Board","Eagle Resource Professionals Inc.",080131,2008-10-23,"0602 Information Technology Consultants","2008-08-23 to 2009-02-28",,"$63,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=573,"National Energy Board","Nisha Technologies",080130,2008-10-17,"1101 Client Computing Devices","2008-10-17 to 2008-11-17",,"$16,789.50",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=574,"National Energy Board","Nisha Technologies",080125,2008-10-17,"1101 Client Computing Devices","2008-10-17 to 2008-11-17",,"$10,101.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=588,"National Energy Board","Darlene Ursulak",080137,2008-10-14,"0603 Other Consulting Services","2008-10-14 to 2009-03-31",,"$25,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=564,"National Energy Board","Right Management",080091,2008-09-29,"0603 Other Consulting Services","2008-09-29 to 2009-03-31",,"$41,320.13",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=571,"National Energy Board","Escalade Services Group Inc.",080129,2008-09-24,"0617 Other Professional Services","2008-10-28 to 2008-12-05",,"$10,867.50",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=558,"National Energy Board","Choice Developments and Renovations",080113,2008-09-23,"1211 Repairs Tenant Services","2008-09-27 to 2008-10-31",,"$25,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=559,"National Energy Board","Top Box Consulting Group Inc.",080103,2008-09-17,"0618 Other Business Services","2008-09-17 to 2009-06-30",,"$25,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=577,"National Energy Board","Sapele Office Interiors Inc.",080111,2008-09-12,"1111 Office Furniture and Parts","2008-09-12 to 2008-10-31",,"$17,892.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=556,"National Energy Board","Xerox Canada Ltd.",080108,2008-09-08,"1003 Rental - Printing Equipment &amp; Usage","2008-09-24 to 2013-09-30",,"$62,937.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=561,"National Energy Board","Resource Strategies",080109,2008-09-05,"0618 Other Business Services","2008-09-05 to 2009-03-31",,"$25,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=562,"National Energy Board","Moving Forward Inc.",080110,2008-09-05,"0618 Other Business Services","2008-09-05 to 2009-03-31",,"$25,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=560,"National Energy Board","Wolfwillow Inc.",080107,2008-08-29,"0618 Other Business Services","2008-08-29 to 2008-11-15",,"$18,217.50",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=555,"National Energy Board","Inland Audio Visual",080104,2008-08-27,"0713 Audio-Visual Services","2008-08-27 to 2009-03-31",,"$23,619.75",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=554,"National Energy Board","Peak Communicators (Alberta) Ltd.",080102,2008-08-26,"0601 Management Consultants","2008-08-27 to 2011-03-31",,"$25,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=570,"National Energy Board","Ajilon Canada Inc.",080090,2008-08-15,"0602 Information Technology Consultants","2008-08-20 to 2009-03-31",,"$25,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=553,"National Energy Board","Totem Hill Inc.",080098,2008-08-15,"0617 Other Professional Services","2008-08-15 to 2009-03-31",,"$25,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=551,"National Energy Board","Towers Perrin Inc.",080092,2008-08-08,"0617 Other Professional Services","2008-08-04 to 2008-08-22",,"$25,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=552,"National Energy Board","Veralex Consulting Services Ltd.",080089,2008-08-08,"0617 Other Professional Services","2008-08-01 to 2009-01-31",,"$25,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=547,"National Energy Board","Certus Strategies",080086,2008-07-25,"0617 Other Professional Services","2008-07-25 to 2008-08-31",,"$25,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=546,"National Energy Board","IT Services Canada",080082,2008-07-17,"0602 Information Technology Consultants","2008-07-07 to 2009-03-31",,"$27,468.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=549,"National Energy Board","IT Services Canada Ltd.",080051,2008-07-15,"0618 Other Business Services","2008-07-23 to 2008-09-30",,"$50,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=545,"National Energy Board","Diamind Technologies Inc.",080081,2008-07-11,"0602 Information Technology Consultants","2008-07-14 to 2008-09-30",,"$61,950.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=563,"National Energy Board","Lyse Brisson",080117,2008-07-09,"0613 Translation Services","2008-07-09 to 2009-03-31",,"$21,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=542,"National Energy Board","Envirotech Engineering",080077,2008-07-03,"0618 Other Business Services","2008-07-03 to 2009-03-31",,"$25,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=535,"National Energy Board","Informetrica Ltd.",080055,2008-06-24,"0617 Other Professional Services","2008-04-01 to 2009-03-31",,"$52,500.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=548,"National Energy Board","Certus Strategies",080072,2008-06-24,"0618 Other Business Services","2008-06-16 to 2008-08-22",,"$25,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=540,"National Energy Board","Emond Harnden",080071,2008-06-23,"0603 Other Consulting Services","2008-05-15 to 2009-03-31",,"$52,500.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=533,"National Energy Board","Paula Rennie",080066,2008-06-23,"0613 Translation Services","2008-04-01 to 2009-03-31",,"$22,600.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=534,"National Energy Board","Services Linguistiques DEB Langauge Services",080065,2008-06-19,"0613 Translation Services","2008-04-01 to 2009-03-31",,"$24,990.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=536,"National Energy Board","Communication Gama Inc.",080063,2008-06-19,"0613 Translation Services","2008-04-01 to 2009-03-31",,"$24,990.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=532,"National Energy Board","Boettger and Associates",080069,2008-06-18,"0612 Legal Services","2008-06-20 to 2009-03-31",,"$25,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=538,"National Energy Board","Thema Communications Inc.",080064,2008-06-16,"0613 Translation Services","2008-04-01 to 2009-03-31",,"$24,990.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=528,"National Energy Board","Wendy Ryan",080050,2008-06-12,"0617 Other Professional Services","2008-06-01 to 2008-09-30",,"$15,750.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=529,"National Energy Board","PIRA Energy Group",080054,2008-06-12,"0617 Other Professional Services","2008-04-01 to 2009-03-31",,"$82,000.00","US dollars"
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=527,"National Energy Board","Terra Reproductions Inc.",080037,2008-06-03,"0603 Other Consulting Services","2008-06-03 to 2009-03-31",,"$25,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=537,"National Energy Board","Ross Smith Energy Group Ltd.",021029,2008-06-01,"0617 Other Professional Services","2008-06-01 to 2009-05-31",,"$10,500.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=543,"National Energy Board","NOVA Wireless Consulting",080052,2008-05-23,"0411 Training Consultants","2008-04-01 to 2008-12-01",,"$22,500.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=520,"National Energy Board","DMTI Spatial Inc.",080043,2008-05-20,"0912 Library - Periodicals","2008-04-01 to 2009-03-31",,"$35,910.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=531,"National Energy Board","Rowan Tree Books Ltd.",080049,2008-05-14,"0617 Other Professional Services","2008-04-01 to 2008-06-30",,"$25,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=544,"National Energy Board","Rogers Direct",080061,2008-05-12,"1121 Voice Communication Equipment","2008-05-12 to 2008-07-03",,"$10,392.38",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=541,"National Energy Board","Thomas Balaski",080036,2008-05-09,"0617 Other Professional Services","2008-05-01 to 2009-03-31",,"$15,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=517,"National Energy Board","Lexis Nexis Canada Inc.",080045,2008-05-09,"0618 Other Business Services","2008-04-01 to 2010-03-31",,"$19,126.80",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=530,"National Energy Board","Centre for Strategic Management Inc.",080044,2008-05-08,"0617 Other Professional Services","2008-05-08 to 2009-03-31",,"$24,915.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=513,"National Energy Board","Robert D. Bott",080041,2008-05-06,"0617 Other Professional Services","2008-05-06 to 2010-03-31",,"$24,990.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=510,"National Energy Board","Ajilon Canada Inc.",080035,2008-05-02,"0603 Other Consulting Services","2008-05-05 to 2008-06-30",,"$24,937.50",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=499,"National Energy Board","Eagle Professional Resources Inc.",080032,2008-04-29,"0602 Information Technology Consultants","2008-04-30 to 2008-09-26",,"$30,051.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=493,"National Energy Board","Microsoft Canada Co.",080006,2008-04-05,"1201 Repairs - Computer Hardware and Software","2008-04-05 to 2009-04-04",,"$21,366.45",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=495,"National Energy Board","Geologic Systems Ltd.",070011,2008-04-01,"0911 Library &ndash; Books &amp; Other","2008-04-01 to 2009-03-31",,"$77,490.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=490,"National Energy Board","Open Text Corporation",080018,2008-04-01,"1201 Repairs - Computer Hardware and Software","2008-04-01 to 2009-03-31",,"$20,983.27",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=524,"National Energy Board","Darlene Ursalak",080026,2008-04-01,"0603 Other Consulting Services","2008-04-01 to 2008-06-30",,"$15,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=525,"National Energy Board","Jean Ragan",080025,2008-04-01,"0603 Other Consulting Services","2008-04-01 to 2009-03-31",,"$25,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=489,"National Energy Board","Open Text Corp.",080013,2008-03-31,"1201 Repairs - Computer Hardware and Software","2008-04-01 to 2009-03-31",,"$33,778.48",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=496,"National Energy Board","Freebalance Inc.",080017,2008-03-31,"1201 Repairs - Computer Hardware and Software","2008-04-01 to 2009-03-31",,"$41,250.30",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=539,"National Energy Board","Xerox Canada Ltd.",070287,2008-03-30,"1112 Other Office Equipment and Parts","2008-03-31 to 2008-03-31",,"$373,269.75",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=486,"National Energy Board","Wood Mackenzie",070281,2008-03-28,"0617 Other Professional Services","2008-03-01 to 2009-02-28",,"$28,760.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=488,"National Energy Board","Lippman Consulting Inc.",070276,2008-03-27,"0617 Other Professional Services","2008-03-01 to 2009-02-28",,"$37,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=491,"National Energy Board","Dell Canada Inc.",070288,2008-03-27,"1104 Server / Printers / Components","2008-03-31 to 2008-03-31",,"$22,680.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=521,"National Energy Board","Bridgetown Consulting Inc.",080021,2008-03-27,"0603 Other Consulting Services","2008-04-01 to 2009-03-31",,"$30,838.50",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=522,"National Energy Board","IT Services Canada Inc.",080023,2008-03-27,"0603 Other Consulting Services","2008-04-01 to 2009-03-31",,"$69,814.50",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=523,"National Energy Board","Diamind Technologies Inc.",080022,2008-03-27,"0603 Other Consulting Services","2008-04-01 to 2009-03-31",,"$56,700.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=526,"National Energy Board","Totem Hill Inc.",080024,2008-03-27,"0603 Other Consulting Services","2008-04-01 to 2009-03-31",,"$25,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=511,"National Energy Board","Pembina Institue",070228,2008-03-27,"0601 Management Consultants","2008-03-27 to 2009-03-31",,"$55,000.31",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=508,"National Energy Board","Supreme Basics",070296,2008-03-27,"0901 Office Supplies","2008-03-31 to 2008-03-31",,"$15,091.16",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=487,"National Energy Board","Wood Mackenzie",070280,2008-03-26,"0617 Other Professional Services","2008-03-01 to 2009-02-28",,"$42,900.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=484,"National Energy Board","Entrust Entelligence Security",070248,2008-03-26,"1103 Computer Software","2008-02-19 to 2008-03-31",,"$16,333.38",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=492,"National Energy Board",Softchoice,070290,2008-03-25,"1104 Server / Printers / Components","2008-03-31 to 2008-03-31",,"$16,968.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=479,"National Energy Board","CERA Inc",07-0286,2008-03-20,"0617 Other Professional Services","2008-03-01 to 2009-02-28",,"$22,214.25",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=512,"National Energy Board","CCSI Technology Solutions Corp.",080019,2008-03-19,"1201 Repairs - Computer Hardware and Software","2008-05-17 to 2009-05-16",,"$19,288.75",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=477,"National Energy Board","EMC Corporation",07-0218,2008-03-18,"1103 Computer Software","2008-02-21 to 2008-03-31",,"$25,545.63",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=480,"National Energy Board","Open Text",08-0018,2008-03-18,"1201 Repairs - Computer Hardware and Software","2008-04-01 to 2009-03-31",,"$20,983.27",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=473,"National Energy Board","Softchoice Corp.",070238,2008-03-17,"1103 Computer Software","2008-03-18 to 2008-03-18",,"$577,411.80",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=471,"National Energy Board","Ajilon Canada Inc.",07-0284,2008-03-17,"0602 Information Technology Consultants","2008-03-19 to 2008-05-16",,"$24,538.50",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=475,"National Energy Board","Dell Canada Inc.",07-0258,2008-03-12,"1201 Repairs - Computer Hardware and Software","2008-03-31 to 2010-09-30",,"$16,311.52",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=472,"National Energy Board","Mary-Ann Owens",07-0278,2008-03-11,"0411 Training Consultants","2008-03-01 to 2008-03-31",,"$21,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=464,"National Energy Board","Privasoft Corp",07-0262,2008-03-11,"1103 Computer Software","2008-02-29 to 2008-03-31",,"$24,741.15",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=503,"National Energy Board","InterCall Canada Inc",070220,2008-03-11,"1102 Computer Media &amp; Parts","2008-03-25 to 2008-03-25",,"$23,060.10",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=514,"National Energy Board","Mary Ann Owens",070278,2008-03-11,"0411 Training Consultants","2008-03-01 to 2008-10-31",,"$21,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=509,"National Energy Board","Xerox Canada Ltd.",070274,2008-03-08,"1101 Client Computing Devices","2008-03-31 to 2008-03-31",,"$43,885.80",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=507,"National Energy Board","Inland Audio Visual Ltd",070270,2008-03-07,"1102 Computer Media &amp; Parts","2008-03-31 to 2008-03-31",,"$108,615.57",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=465,"National Energy Board","Rogers Direct",EV#35231,2008-03-07,"1121 Voice Communication Equipment","2008-03-01 to 2008-03-31",,"$64,388.53",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=481,"National Energy Board","Nisha Technologies Inc.",070273,2008-03-07,"1101 Client Computing Devices","2008-03-20 to 2008-03-20",,"$36,036.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=482,"National Energy Board","Nisha Technologies Inc.",070272,2008-03-06,"1101 Client Computing Devices","2008-03-19 to 2008-03-19",,"$29,137.50",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=476,"National Energy Board","Acrodex Calgary",070271,2008-03-06,"1101 Client Computing Devices","2008-03-18 to 2008-03-18",,"$61,413.13",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=497,"National Energy Board","Sydney Plus International Library System Corp.",080015,2008-03-04,"1201 Repairs - Computer Hardware and Software","2008-04-01 to 2009-03-31",,"$10,185.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=500,"National Energy Board","Apache Superior Printing Ltd.",EV#35179,2008-03-04,"0703 External Printing","2008-03-04 to 2008-03-31",,"$35,637.51",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=506,"National Energy Board",Anixter,070263,2008-03-03,"1121 Voice Communication Equipment","2008-03-18 to 2008-03-18",,"$14,175.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=515,"National Energy Board","725844 Alberta Inc.",070250,2008-03-01,"1211 Repairs Tenant Services","2008-03-01 to 2008-03-31",,"$24,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=459,"National Energy Board","Xerox Canada Ltd.",070257,2008-02-29,"1101 Client Computing Devices","2008-03-31 to 2008-03-31",,"$131,657.40",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=519,"National Energy Board","Inland Audio Visual Ltd",070255,2008-02-28,"1121 Voice Communication Equipment","2008-03-18 to 2008-03-18",,"$31,124.18",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=504,"National Energy Board",Telus,070254,2008-02-28,"1121 Voice Communication Equipment","2008-03-18 to 2008-03-18",,"$10,348.80",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=505,"National Energy Board","Inland Audio Visual Ltd",070256,2008-02-28,"1101 Client Computing Devices","2008-03-31 to 2008-03-31",,"$42,377.54",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=516,"National Energy Board","FreeBalance Inc.",070223,2008-02-27,"0617 Other Professional Services","2008-02-27 to 2008-02-27",,"$13,230.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=467,"National Energy Board","Dell Canada Inc.",070245,2008-02-25,"1104 Server / Printers / Components","2008-03-07 to 2008-03-07",,"$22,596.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=468,"National Energy Board","Dell Canada Inc.",070246A,2008-02-25,"1104 Server / Printers / Components","2008-03-07 to 2008-03-07",,"$19,992.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=469,"National Energy Board","Nisha Technologies",070247,2008-02-25,"1101 Client Computing Devices","2008-03-12 to 2008-03-12",,"$26,859.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=498,"National Energy Board","ESRI Canada Ltd.",080002,2008-02-22,"1201 Repairs - Computer Hardware and Software","2008-04-01 to 2009-03-31",,"$26,523.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=470,"National Energy Board","Paystation Inc.",070222,2008-02-21,"1112 Other Office Equipment and Parts","2008-03-14 to 2008-03-14",,"$13,119.75",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=466,"National Energy Board","Nisha Technologies",070240,2008-02-21,"1101 Client Computing Devices","2008-03-04 to 2008-03-04",,"$77,700.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=483,"National Energy Board","Nisha Technologies",070241,2008-02-21,"1101 Client Computing Devices","2008-03-26 to 2008-03-28",,"$80,955.90",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=456,"National Energy Board","Eagle Professional Resources Inc.",070226,2008-02-19,"0602 Information Technology Consultants","2008-02-19 to 2008-06-01",,"$23,257.50",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=457,"National Energy Board","LongView Systems",070232,2008-02-19,"1101 Client Computing Devices","2008-02-19 to 2008-03-31",,"$12,136.95",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=485,"National Energy Board","Dell Canada Inc.",070205,2008-02-14,"1103 Computer Software","2008-01-24 to 2008-03-31",,"$33,055.28",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=455,"National Energy Board",Metafore,080005,2008-02-12,"1201 Repairs - Computer Hardware and Software","2008-04-01 to 2009-03-31",,"$18,046.35",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=502,"National Energy Board","Nisha Technologies",070216,2008-02-08,"1101 Client Computing Devices","2008-02-26 to 2008-02-26",,"$36,036.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=453,"National Energy Board","Rowan Tree Books Ltd",070215,2008-02-06,"0617 Other Professional Services","2008-02-07 to 2008-03-31",,"$24,675.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=501,"National Energy Board","Nisha Technologies",070212,2008-02-01,"1101 Client Computing Devices","2008-02-26 to 2008-02-26",,"$37,907.10",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=518,"National Energy Board","Sierra Systems Consultants",070211,2008-01-31,"0618 Other Business Services","2008-01-01 to 2008-03-31",,"$95,550.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=450,"National Energy Board","Sierra Systems",070210,2008-01-31,"0602 Information Technology Consultants","2008-01-31 to 2008-05-31",,"$46,725.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=451,"National Energy Board","Eagle Resources",070208,2008-01-31,"0602 Information Technology Consultants","2008-01-31 to 2008-08-15",,"$99,750.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=452,"National Energy Board","Ajilon Canada Inc.",070209,2008-01-31,"0602 Information Technology Consultants","2008-01-31 to 2008-08-15",,"$99,750.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=448,"National Energy Board","Nisha Technologies Inc.",070204,2008-01-30,"1104 Server / Printers / Components","2008-01-24 to 2008-03-31",,"$40,614.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=449,"National Energy Board",MyMacDealer,070184,2008-01-28,"1101 Client Computing Devices","2007-12-31 to 2008-02-28",,"$12,656.57",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=494,"National Energy Board","Hay Group Limited",070120,2008-01-21,"0603 Other Consulting Services","2008-01-21 to 2009-03-31",,"$175,000.00",
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=444,"National Energy Board","EOS Research and Consulting Ltd.",070201,2008-01-18,"0617 Other Professional Services","2008-01-21 to 2008-02-29",,"$23,625.00",
